danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,id,uri,track_href,analysis_url,cluster
0.449,0.599,1,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,228373,3,audio_features,4MPTj8lMMvxLwT3EwuXFop,spotify:track:4MPTj8lMMvxLwT3EwuXFop,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,https://api.spotify.com/v1/audio-analysis/4MPTj8lMMvxLwT3EwuXFop,9
0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,191440,4,audio_features,3Z9vR8JrHFyyjB0JoHzx6p,spotify:track:3Z9vR8JrHFyyjB0JoHzx6p,https://api.spotify.com/v1/tracks/3Z9vR8JrHFyyjB0JoHzx6p,https://api.spotify.com/v1/audio-analysis/3Z9vR8JrHFyyjB0JoHzx6p,1
0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,139840,4,audio_features,0g4fzRkbLeCDUCoe5iUOcf,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/tracks/0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/audio-analysis/0g4fzRkbLeCDUCoe5iUOcf,1
0.463,0.632,7,-9.577,1,0.0525,0.393,0.0,0.127,0.0894,163.71,100260,4,audio_features,4uTFofZ26M2VgCVq3ixUUY,spotify:track:4uTFofZ26M2VgCVq3ixUUY,https://api.spotify.com/v1/tracks/4uTFofZ26M2VgCVq3ixUUY,https://api.spotify.com/v1/audio-analysis/4uTFofZ26M2VgCVq3ixUUY,9
0.598,0.806,5,-5.942,0,0.0331,0.0214,0.0,0.203,0.246,145.089,207724,4,audio_features,18Zgo1o7quS5DaYcqTRQbp,spotify:track:18Zgo1o7quS5DaYcqTRQbp,https://api.spotify.com/v1/tracks/18Zgo1o7quS5DaYcqTRQbp,https://api.spotify.com/v1/audio-analysis/18Zgo1o7quS5DaYcqTRQbp,1
0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,142320,4,audio_features,2NRGaA1GyCmTYfm2GRPkUe,spotify:track:2NRGaA1GyCmTYfm2GRPkUe,https://api.spotify.com/v1/tracks/2NRGaA1GyCmTYfm2GRPkUe,https://api.spotify.com/v1/audio-analysis/2NRGaA1GyCmTYfm2GRPkUe,0
0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99,371871,4,audio_features,6ABAUBmOyfPtAUU0IpEKJf,spotify:track:6ABAUBmOyfPtAUU0IpEKJf,https://api.spotify.com/v1/tracks/6ABAUBmOyfPtAUU0IpEKJf,https://api.spotify.com/v1/audio-analysis/6ABAUBmOyfPtAUU0IpEKJf,3
0.668,0.565,6,-5.879,1,0.505,0.171,0.0,0.124,0.142,140.489,261867,4,audio_features,5LnXWeA9tuWKI2C1H74iiJ,spotify:track:5LnXWeA9tuWKI2C1H74iiJ,https://api.spotify.com/v1/tracks/5LnXWeA9tuWKI2C1H74iiJ,https://api.spotify.com/v1/audio-analysis/5LnXWeA9tuWKI2C1H74iiJ,0
0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,1
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4,audio_features,6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,8
0.391,0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,170573,4,audio_features,26Fqtv4Aa7kyd1WWGHai6A,spotify:track:26Fqtv4Aa7kyd1WWGHai6A,https://api.spotify.com/v1/tracks/26Fqtv4Aa7kyd1WWGHai6A,https://api.spotify.com/v1/audio-analysis/26Fqtv4Aa7kyd1WWGHai6A,8
0.547,0.294,7,-10.202,1,0.0482,0.0607,0.786,0.0933,0.11,105.027,246240,4,audio_features,4LkLfPYc3yjOta7Gk8FDRB,spotify:track:4LkLfPYc3yjOta7Gk8FDRB,https://api.spotify.com/v1/tracks/4LkLfPYc3yjOta7Gk8FDRB,https://api.spotify.com/v1/audio-analysis/4LkLfPYc3yjOta7Gk8FDRB,7
0.694,0.457,0,-9.675,0,0.157,0.0978,0.00151,0.112,0.135,121.953,252893,4,audio_features,64aP4hAjIPwjWiBTZCHJbK,spotify:track:64aP4hAjIPwjWiBTZCHJbK,https://api.spotify.com/v1/tracks/64aP4hAjIPwjWiBTZCHJbK,https://api.spotify.com/v1/audio-analysis/64aP4hAjIPwjWiBTZCHJbK,1
0.782,0.367,1,-5.28,0,0.0548,0.283,0.0,0.0899,0.425,99.005,303030,4,audio_features,46HZ8l9wPo9JNsk7dZLamb,spotify:track:46HZ8l9wPo9JNsk7dZLamb,https://api.spotify.com/v1/tracks/46HZ8l9wPo9JNsk7dZLamb,https://api.spotify.com/v1/audio-analysis/46HZ8l9wPo9JNsk7dZLamb,1
0.735,0.329,9,-12.309,0,0.0359,0.319,1.26e-05,0.111,0.335,91.004,182264,4,audio_features,4QbraaiC4oHW1qmWy7M3AI,spotify:track:4QbraaiC4oHW1qmWy7M3AI,https://api.spotify.com/v1/tracks/4QbraaiC4oHW1qmWy7M3AI,https://api.spotify.com/v1/audio-analysis/4QbraaiC4oHW1qmWy7M3AI,8
0.527,0.428,8,-10.975,0,0.0358,0.329,2.91e-06,0.106,0.172,89.984,224000,4,audio_features,3qbOROR75LnNeWw8SvZL24,spotify:track:3qbOROR75LnNeWw8SvZL24,https://api.spotify.com/v1/tracks/3qbOROR75LnNeWw8SvZL24,https://api.spotify.com/v1/audio-analysis/3qbOROR75LnNeWw8SvZL24,8
0.765,0.618,9,-7.716,0,0.0632,0.155,0.0,0.0753,0.367,135.0,204714,4,audio_features,49nSUeYRNJbtayHb8qshqD,spotify:track:49nSUeYRNJbtayHb8qshqD,https://api.spotify.com/v1/tracks/49nSUeYRNJbtayHb8qshqD,https://api.spotify.com/v1/audio-analysis/49nSUeYRNJbtayHb8qshqD,1
0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,303661,4,audio_features,0DaqLQjV8SuqFzrb8RyLql,spotify:track:0DaqLQjV8SuqFzrb8RyLql,https://api.spotify.com/v1/tracks/0DaqLQjV8SuqFzrb8RyLql,https://api.spotify.com/v1/audio-analysis/0DaqLQjV8SuqFzrb8RyLql,8
0.725,0.761,4,-7.413,0,0.0718,0.222,0.0,0.0935,0.648,79.501,184093,4,audio_features,3tSz65Pdu27OgCfnWUiG8i,spotify:track:3tSz65Pdu27OgCfnWUiG8i,https://api.spotify.com/v1/tracks/3tSz65Pdu27OgCfnWUiG8i,https://api.spotify.com/v1/audio-analysis/3tSz65Pdu27OgCfnWUiG8i,1
0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4,audio_features,7oJrVhiTPZGBXWPwhxjy9S,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,https://api.spotify.com/v1/tracks/7oJrVhiTPZGBXWPwhxjy9S,https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S,9
0.641,0.703,8,-8.292,0,0.0326,0.00261,0.0,0.111,0.442,149.944,118005,4,audio_features,5MgiiEKLLUZSr4g74FJdG1,spotify:track:5MgiiEKLLUZSr4g74FJdG1,https://api.spotify.com/v1/tracks/5MgiiEKLLUZSr4g74FJdG1,https://api.spotify.com/v1/audio-analysis/5MgiiEKLLUZSr4g74FJdG1,1
0.905,0.452,5,-8.834,0,0.246,0.166,0.00159,0.154,0.413,90.978,160879,4,audio_features,3LMqz5OJHjB1AKHrYQmVdR,spotify:track:3LMqz5OJHjB1AKHrYQmVdR,https://api.spotify.com/v1/tracks/3LMqz5OJHjB1AKHrYQmVdR,https://api.spotify.com/v1/audio-analysis/3LMqz5OJHjB1AKHrYQmVdR,0
0.677,0.774,5,-5.344,0,0.0517,0.0763,0.571,0.11,0.712,149.982,192400,4,audio_features,0iKb1TvQGQkMFuMrKfaIU7,spotify:track:0iKb1TvQGQkMFuMrKfaIU7,https://api.spotify.com/v1/tracks/0iKb1TvQGQkMFuMrKfaIU7,https://api.spotify.com/v1/audio-analysis/0iKb1TvQGQkMFuMrKfaIU7,1
0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,221492,4,audio_features,0Odu228D0yGcFySGuxU4rY,spotify:track:0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/tracks/0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/audio-analysis/0Odu228D0yGcFySGuxU4rY,0
0.699,0.432,2,-8.698,1,0.0566,0.43,0.0,0.103,0.192,77.5,153379,4,audio_features,5U0Zkg2PbjZ0ZAd2HkwFWh,spotify:track:5U0Zkg2PbjZ0ZAd2HkwFWh,https://api.spotify.com/v1/tracks/5U0Zkg2PbjZ0ZAd2HkwFWh,https://api.spotify.com/v1/audio-analysis/5U0Zkg2PbjZ0ZAd2HkwFWh,8
0.611,0.667,10,-7.508,0,0.0626,0.0843,6.02e-06,0.09,0.349,159.876,163500,4,audio_features,2IuiwVQPn4r3g2FR5mfv1R,spotify:track:2IuiwVQPn4r3g2FR5mfv1R,https://api.spotify.com/v1/tracks/2IuiwVQPn4r3g2FR5mfv1R,https://api.spotify.com/v1/audio-analysis/2IuiwVQPn4r3g2FR5mfv1R,1
0.64,0.648,0,-8.631,0,0.0305,0.00564,0.0,0.12,0.226,140.044,164571,4,audio_features,6kx1LwREnK7STfmjfsgFic,spotify:track:6kx1LwREnK7STfmjfsgFic,https://api.spotify.com/v1/tracks/6kx1LwREnK7STfmjfsgFic,https://api.spotify.com/v1/audio-analysis/6kx1LwREnK7STfmjfsgFic,1
0.472,0.713,5,-7.739,0,0.194,0.545,0.0,0.111,0.394,161.997,151738,4,audio_features,6Hd2AE0UxtnTqcruWX2u1N,spotify:track:6Hd2AE0UxtnTqcruWX2u1N,https://api.spotify.com/v1/tracks/6Hd2AE0UxtnTqcruWX2u1N,https://api.spotify.com/v1/audio-analysis/6Hd2AE0UxtnTqcruWX2u1N,9
0.693,0.282,7,-11.616,0,0.0663,0.854,0.0959,0.185,0.0645,126.1,140962,4,audio_features,44MTPLOEKZTJ24B1w01o8b,spotify:track:44MTPLOEKZTJ24B1w01o8b,https://api.spotify.com/v1/tracks/44MTPLOEKZTJ24B1w01o8b,https://api.spotify.com/v1/audio-analysis/44MTPLOEKZTJ24B1w01o8b,8
0.76,0.564,8,-3.711,0,0.149,0.0593,0.0,0.111,0.626,79.98,173265,4,audio_features,3UQ7VRTGzkXnWyYT4Gme4a,spotify:track:3UQ7VRTGzkXnWyYT4Gme4a,https://api.spotify.com/v1/tracks/3UQ7VRTGzkXnWyYT4Gme4a,https://api.spotify.com/v1/audio-analysis/3UQ7VRTGzkXnWyYT4Gme4a,1
0.874,0.533,6,-5.472,0,0.36,0.0218,0.0,0.152,0.239,79.999,169992,4,audio_features,6cIz34KwGDYamGzkLzKPWV,spotify:track:6cIz34KwGDYamGzkLzKPWV,https://api.spotify.com/v1/tracks/6cIz34KwGDYamGzkLzKPWV,https://api.spotify.com/v1/audio-analysis/6cIz34KwGDYamGzkLzKPWV,0
0.641,0.675,7,-7.004,0,0.0916,0.395,4.78e-05,0.112,0.55,179.909,176000,4,audio_features,5W4cN8WzxWmCHEOlMwQASx,spotify:track:5W4cN8WzxWmCHEOlMwQASx,https://api.spotify.com/v1/tracks/5W4cN8WzxWmCHEOlMwQASx,https://api.spotify.com/v1/audio-analysis/5W4cN8WzxWmCHEOlMwQASx,1
0.6,0.678,1,-5.363,1,0.0331,0.015,0.0,0.0707,0.459,134.077,150448,4,audio_features,1LIPyl9jbqlf7vBfTOFeoB,spotify:track:1LIPyl9jbqlf7vBfTOFeoB,https://api.spotify.com/v1/tracks/1LIPyl9jbqlf7vBfTOFeoB,https://api.spotify.com/v1/audio-analysis/1LIPyl9jbqlf7vBfTOFeoB,3
0.788,0.809,5,-5.134,0,0.0769,0.0828,0.0,0.155,0.532,98.01,151837,4,audio_features,0L3OFVFD0gLrS18BhV895N,spotify:track:0L3OFVFD0gLrS18BhV895N,https://api.spotify.com/v1/tracks/0L3OFVFD0gLrS18BhV895N,https://api.spotify.com/v1/audio-analysis/0L3OFVFD0gLrS18BhV895N,1
0.671,0.509,8,-8.372,0,0.0723,0.327,0.0,0.205,0.758,162.016,166300,4,audio_features,0qozTqd8QWFP309Vq9xbwq,spotify:track:0qozTqd8QWFP309Vq9xbwq,https://api.spotify.com/v1/tracks/0qozTqd8QWFP309Vq9xbwq,https://api.spotify.com/v1/audio-analysis/0qozTqd8QWFP309Vq9xbwq,1
0.718,0.448,1,-9.62,0,0.0385,0.363,2.58e-06,0.125,0.408,143.028,124041,4,audio_features,3pq6aUvcYOOz64QiWbS13C,spotify:track:3pq6aUvcYOOz64QiWbS13C,https://api.spotify.com/v1/tracks/3pq6aUvcYOOz64QiWbS13C,https://api.spotify.com/v1/audio-analysis/3pq6aUvcYOOz64QiWbS13C,8
0.619,0.446,8,-11.041,1,0.124,0.723,0.000101,0.105,0.383,159.952,158221,4,audio_features,7g2TDdt7fvTMvYs2GZm1Wp,spotify:track:7g2TDdt7fvTMvYs2GZm1Wp,https://api.spotify.com/v1/tracks/7g2TDdt7fvTMvYs2GZm1Wp,https://api.spotify.com/v1/audio-analysis/7g2TDdt7fvTMvYs2GZm1Wp,8
0.498,0.433,11,-9.758,0,0.177,0.465,0.0,0.323,0.147,85.885,171433,5,audio_features,53R7gF4PkMq4QhN6FMngo3,spotify:track:53R7gF4PkMq4QhN6FMngo3,https://api.spotify.com/v1/tracks/53R7gF4PkMq4QhN6FMngo3,https://api.spotify.com/v1/audio-analysis/53R7gF4PkMq4QhN6FMngo3,8
0.695,0.653,8,-7.927,1,0.088,0.0443,0.0,0.137,0.086,96.998,118904,4,audio_features,5gejbudVH1vdafBOerYnFQ,spotify:track:5gejbudVH1vdafBOerYnFQ,https://api.spotify.com/v1/tracks/5gejbudVH1vdafBOerYnFQ,https://api.spotify.com/v1/audio-analysis/5gejbudVH1vdafBOerYnFQ,3
0.723,0.395,2,-10.229,1,0.0681,0.04,0.000229,0.279,0.0772,89.954,173060,4,audio_features,0cm5N7sj43FBfrVoJOfLhC,spotify:track:0cm5N7sj43FBfrVoJOfLhC,https://api.spotify.com/v1/tracks/0cm5N7sj43FBfrVoJOfLhC,https://api.spotify.com/v1/audio-analysis/0cm5N7sj43FBfrVoJOfLhC,8
0.624,0.656,2,-5.161,1,0.0388,0.00882,0.0,0.122,0.253,135.001,202867,4,audio_features,5GWAraPLRsJ5EFMzqo0C3g,spotify:track:5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/tracks/5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/audio-analysis/5GWAraPLRsJ5EFMzqo0C3g,9
0.781,0.474,0,-7.436,1,0.24,0.119,0.0,0.0685,0.584,87.615,121413,4,audio_features,1uxDHAH3cPPg5tmzcoDAIH,spotify:track:1uxDHAH3cPPg5tmzcoDAIH,https://api.spotify.com/v1/tracks/1uxDHAH3cPPg5tmzcoDAIH,https://api.spotify.com/v1/audio-analysis/1uxDHAH3cPPg5tmzcoDAIH,0
0.585,0.321,1,-8.174,0,0.125,0.675,0.0,0.114,0.147,144.62,97003,4,audio_features,3knLZZeuedQWiXQ9EHjje8,spotify:track:3knLZZeuedQWiXQ9EHjje8,https://api.spotify.com/v1/tracks/3knLZZeuedQWiXQ9EHjje8,https://api.spotify.com/v1/audio-analysis/3knLZZeuedQWiXQ9EHjje8,8
0.424,0.622,1,-7.261,1,0.395,0.0353,0.0,0.165,0.136,72.754,174764,1,audio_features,4tYCGg2LLu2spZ8IvyBjap,spotify:track:4tYCGg2LLu2spZ8IvyBjap,https://api.spotify.com/v1/tracks/4tYCGg2LLu2spZ8IvyBjap,https://api.spotify.com/v1/audio-analysis/4tYCGg2LLu2spZ8IvyBjap,6
0.656,0.89,5,-4.981,0,0.187,0.201,1.99e-06,0.101,0.268,100.037,197963,4,audio_features,4AqN8IdKCfItCSbuaFch81,spotify:track:4AqN8IdKCfItCSbuaFch81,https://api.spotify.com/v1/tracks/4AqN8IdKCfItCSbuaFch81,https://api.spotify.com/v1/audio-analysis/4AqN8IdKCfItCSbuaFch81,1
0.809,0.628,4,-10.098,0,0.104,0.234,0.0,0.0903,0.513,93.021,165161,4,audio_features,4snvfDbYLMXfgNjuFeaPin,spotify:track:4snvfDbYLMXfgNjuFeaPin,https://api.spotify.com/v1/tracks/4snvfDbYLMXfgNjuFeaPin,https://api.spotify.com/v1/audio-analysis/4snvfDbYLMXfgNjuFeaPin,1
0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,159670,3,audio_features,6fWa5CRgy0z30OeGZyMBvD,spotify:track:6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/tracks/6fWa5CRgy0z30OeGZyMBvD,https://api.spotify.com/v1/audio-analysis/6fWa5CRgy0z30OeGZyMBvD,1
0.51,0.398,4,-8.75,0,0.0558,0.135,3.78e-06,0.0634,0.382,119.973,299160,4,audio_features,01gNiOqg8u7vT90uVgOVmz,spotify:track:01gNiOqg8u7vT90uVgOVmz,https://api.spotify.com/v1/tracks/01gNiOqg8u7vT90uVgOVmz,https://api.spotify.com/v1/audio-analysis/01gNiOqg8u7vT90uVgOVmz,1
0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,228112,4,audio_features,3OTSBoYKO7HzGVj8Bu2OH9,spotify:track:3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/tracks/3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/audio-analysis/3OTSBoYKO7HzGVj8Bu2OH9,1
0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,215280,4,audio_features,35K2cKVhvqJBWlRWwsc97U,spotify:track:35K2cKVhvqJBWlRWwsc97U,https://api.spotify.com/v1/tracks/35K2cKVhvqJBWlRWwsc97U,https://api.spotify.com/v1/audio-analysis/35K2cKVhvqJBWlRWwsc97U,3
0.859,0.424,11,-8.223,1,0.299,0.298,0.0141,0.261,0.724,86.776,73927,4,audio_features,4Vk8mIOZ9GAj10wurLKitJ,spotify:track:4Vk8mIOZ9GAj10wurLKitJ,https://api.spotify.com/v1/tracks/4Vk8mIOZ9GAj10wurLKitJ,https://api.spotify.com/v1/audio-analysis/4Vk8mIOZ9GAj10wurLKitJ,0
0.472,0.608,5,-7.873,1,0.0596,0.0966,7.51e-05,0.122,0.109,81.154,211402,4,audio_features,5bd6nkPBuwqF7dQ2VGqGWO,spotify:track:5bd6nkPBuwqF7dQ2VGqGWO,https://api.spotify.com/v1/tracks/5bd6nkPBuwqF7dQ2VGqGWO,https://api.spotify.com/v1/audio-analysis/5bd6nkPBuwqF7dQ2VGqGWO,8
0.716,0.364,5,-9.648,0,0.0866,0.107,9.23e-05,0.113,0.448,151.968,144540,4,audio_features,6TooMkzB9xE9FM9qxuEQeX,spotify:track:6TooMkzB9xE9FM9qxuEQeX,https://api.spotify.com/v1/tracks/6TooMkzB9xE9FM9qxuEQeX,https://api.spotify.com/v1/audio-analysis/6TooMkzB9xE9FM9qxuEQeX,1
0.684,0.817,0,-5.499,1,0.0308,0.0222,2.15e-05,0.439,0.623,118.059,215627,4,audio_features,1EyceZltY7ovR0tNa5D8jR,spotify:track:1EyceZltY7ovR0tNa5D8jR,https://api.spotify.com/v1/tracks/1EyceZltY7ovR0tNa5D8jR,https://api.spotify.com/v1/audio-analysis/1EyceZltY7ovR0tNa5D8jR,3
0.248,0.371,0,-9.976,0,0.0357,0.444,4.62e-05,0.0911,0.17,125.273,192364,3,audio_features,2b4fyeFxOIZvGVdEXC7veV,spotify:track:2b4fyeFxOIZvGVdEXC7veV,https://api.spotify.com/v1/tracks/2b4fyeFxOIZvGVdEXC7veV,https://api.spotify.com/v1/audio-analysis/2b4fyeFxOIZvGVdEXC7veV,8
0.659,0.572,5,-6.103,0,0.0305,0.0785,0.00762,0.123,0.14,108.967,361025,4,audio_features,3pEkrBw1C7r8hgOJbMru7m,spotify:track:3pEkrBw1C7r8hgOJbMru7m,https://api.spotify.com/v1/tracks/3pEkrBw1C7r8hgOJbMru7m,https://api.spotify.com/v1/audio-analysis/3pEkrBw1C7r8hgOJbMru7m,1
0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4,audio_features,3jT2LKH0RSbQ8jIUNFzXm5,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,https://api.spotify.com/v1/tracks/3jT2LKH0RSbQ8jIUNFzXm5,https://api.spotify.com/v1/audio-analysis/3jT2LKH0RSbQ8jIUNFzXm5,1
0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,audio_features,7szuecWAPwGoV1e5vGu8tl,spotify:track:7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,1
0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,0.7,103.0,139890,4,audio_features,1lGHa2pwYzxQHFBUynhLtO,spotify:track:1lGHa2pwYzxQHFBUynhLtO,https://api.spotify.com/v1/tracks/1lGHa2pwYzxQHFBUynhLtO,https://api.spotify.com/v1/audio-analysis/1lGHa2pwYzxQHFBUynhLtO,1
0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,4,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,1
0.629,0.685,3,-9.966,1,0.043,0.0219,0.000237,0.101,0.942,155.019,155450,4,audio_features,0vBUA6RDc9qfH8eDAurIiu,spotify:track:0vBUA6RDc9qfH8eDAurIiu,https://api.spotify.com/v1/tracks/0vBUA6RDc9qfH8eDAurIiu,https://api.spotify.com/v1/audio-analysis/0vBUA6RDc9qfH8eDAurIiu,3
0.809,0.628,4,-10.098,0,0.104,0.234,0.0,0.0903,0.513,93.021,165161,4,audio_features,4nMnSPySmQH5D0I0FM9BwE,spotify:track:4nMnSPySmQH5D0I0FM9BwE,https://api.spotify.com/v1/tracks/4nMnSPySmQH5D0I0FM9BwE,https://api.spotify.com/v1/audio-analysis/4nMnSPySmQH5D0I0FM9BwE,1
0.514,0.712,2,-7.281,1,0.334,0.428,8.77e-06,0.112,0.487,76.393,155893,4,audio_features,24YuYC6OnFqgSrc5eaMGcB,spotify:track:24YuYC6OnFqgSrc5eaMGcB,https://api.spotify.com/v1/tracks/24YuYC6OnFqgSrc5eaMGcB,https://api.spotify.com/v1/audio-analysis/24YuYC6OnFqgSrc5eaMGcB,0
0.726,0.298,1,-13.879,1,0.695,0.0566,1.1e-05,0.132,0.486,150.036,83131,3,audio_features,29hrQIClzqNqMPO4bVWcjI,spotify:track:29hrQIClzqNqMPO4bVWcjI,https://api.spotify.com/v1/tracks/29hrQIClzqNqMPO4bVWcjI,https://api.spotify.com/v1/audio-analysis/29hrQIClzqNqMPO4bVWcjI,0
0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,0
0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,218189,4,audio_features,5rAUZy2eDdegBxUVYxePK2,spotify:track:5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/tracks/5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/audio-analysis/5rAUZy2eDdegBxUVYxePK2,8
0.731,0.735,4,-4.393,0,0.037,0.0705,0.0241,0.149,0.625,140.083,170642,4,audio_features,1GgRUkWVQpbbmfi1ETKJFR,spotify:track:1GgRUkWVQpbbmfi1ETKJFR,https://api.spotify.com/v1/tracks/1GgRUkWVQpbbmfi1ETKJFR,https://api.spotify.com/v1/audio-analysis/1GgRUkWVQpbbmfi1ETKJFR,1
0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,3
0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,234627,4,audio_features,3kW4z2pIj5VY5fLjBrMRL5,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/tracks/3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/audio-analysis/3kW4z2pIj5VY5fLjBrMRL5,1
0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,4,audio_features,3Q6F8RByyhRTJpRtZLY3cg,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/tracks/3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/audio-analysis/3Q6F8RByyhRTJpRtZLY3cg,0
0.788,0.436,1,-9.435,1,0.364,0.0611,0.0,0.0979,0.341,129.847,177314,4,audio_features,7KSSdFCBHCfq4KPzz78ghk,spotify:track:7KSSdFCBHCfq4KPzz78ghk,https://api.spotify.com/v1/tracks/7KSSdFCBHCfq4KPzz78ghk,https://api.spotify.com/v1/audio-analysis/7KSSdFCBHCfq4KPzz78ghk,0
0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,212354,4,audio_features,5raTDhlbxFDnpn89bxArdH,spotify:track:5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/tracks/5raTDhlbxFDnpn89bxArdH,https://api.spotify.com/v1/audio-analysis/5raTDhlbxFDnpn89bxArdH,1
0.556,0.481,11,-7.663,1,0.313,0.282,0.0,0.216,0.581,149.025,120137,4,audio_features,05t7JMip6JrLuSrMV5yYjX,spotify:track:05t7JMip6JrLuSrMV5yYjX,https://api.spotify.com/v1/tracks/05t7JMip6JrLuSrMV5yYjX,https://api.spotify.com/v1/audio-analysis/05t7JMip6JrLuSrMV5yYjX,0
0.669,0.684,5,-3.544,0,0.0696,0.516,0.0,0.214,0.41,146.908,117093,4,audio_features,4wVuGccjXDNf9sWWVajkpk,spotify:track:4wVuGccjXDNf9sWWVajkpk,https://api.spotify.com/v1/tracks/4wVuGccjXDNf9sWWVajkpk,https://api.spotify.com/v1/audio-analysis/4wVuGccjXDNf9sWWVajkpk,1
